dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.185328	6.892	0.799845
Amazon_employee_access	0.942173	14.487	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.457687	5.531	0.799980
BNG(breast-w)	0.655956	20.952	0.799980
BNG(cmc)	0.426221	35.272	0.799986
BNG(tic-tac-toe)	0.652908	20.501	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.636	0.800000
Basketball_c	0.619403	4.730	0.800000
Cardiovascular-Disease-dataset	0.499714	47.972	0.800000
Click_prediction_small	0.831539	6.313	0.799990
Credit_c	0.526220	40.894	0.801311
Customer_Personality_Analysis	0.850446	0.979	0.800000
Diabetic_Retinopathy_Debrecen	0.532468	0.720	0.799305
E-CommereShippingData	0.596818	2.591	0.799982
Employee	0.656284	1.195	0.799914
FICO-HELOC-cleaned	0.520506	3.087	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398148	2.702	0.800000
Fitness_Club_c	0.694631	0.501	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.515625	0.645	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.506250	0.622	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.144	0.799831
GesturePhaseSegmentationProcessed	0.298734	3.274	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.151	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.741	0.800000
INNHotelsGroup	0.672364	15.615	0.800000
Indian_pines	0.442865	11.980	0.799978
JapaneseVowels	0.148018	2.473	0.799920
KDDCup09_upselling	0.500000	2.081	0.799922
MIC	0.845455	1.375	0.799879
MagicTelescope	0.648265	4.967	0.800000
Marketing_Campaign	0.850446	0.818	0.800000
Mobile_Price_Classification	0.250000	0.729	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.570	0.799824
PhishingWebsites	0.556762	3.455	0.800000
PieChart3	0.875000	0.648	0.799443
Pima_Indians_Diabetes_Database	0.649351	0.408	0.799479
PizzaCutter3	0.880383	0.776	0.799616
Pumpkin_Seeds	0.520000	0.678	0.800000
QSAR_biodegradation	0.663507	0.692	0.799810
SDSS17	0.594450	95.638	0.800000
Satellite	0.985294	1.765	0.800000
Telecom_Churn_Dataset	0.854573	0.927	0.799880
UJI_Pen_Characters	0.032967	3.055	0.799853
Water_Quality_and_Potability	0.609756	0.766	0.799756
Wilt	0.946114	0.821	0.799834
abalone	0.172249	0.921	0.799856
ada	0.751807	1.657	0.799855
ada_agnostic	0.751369	1.822	0.799868
ada_prior	0.751955	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.555000	0.533	0.800000
allbp	0.956291	1.235	0.799841
allrep	0.966887	1.187	0.799841
analcatdata_authorship	0.378698	0.769	0.799049
artificial-characters	0.138454	2.157	0.799961
autoUniv-au4-2500	0.470000	1.836	0.800000
autoUniv-au7-1100	0.222727	0.667	0.800000
bank	0.883003	22.560	0.799982
banknote_authentication	0.556364	0.374	0.799563
baseball	0.906716	0.554	0.800000
car-evaluation	0.699422	0.638	0.799769
churn	0.859000	1.363	0.800000
cmc	0.427119	0.534	0.799728
company_bankruptcy_prediction	0.967742	4.255	0.799971
contraceptive_method_choice	0.427119	0.647	0.799728
credit	0.499850	4.313	0.799988
default_of_credit_card_clients	0.778833	12.311	0.800000
delta_ailerons	0.530856	1.030	0.799972
dis	0.984106	1.182	0.799841
dna	0.518809	3.566	0.799749
drug_consumption	0.403183	0.601	0.799894
dry_bean_dataset	0.260375	3.637	0.799941
eeg-eye-state	0.551068	3.879	0.800000
electricity	0.575417	21.262	0.799987
estimation_of_obesity_levels	0.137116	0.783	0.799621
eye_movements	0.389854	3.363	0.799927
eye_movements_bin	0.511827	2.013	0.799947
first-order-theorem-proving	0.178105	2.628	0.799935
gas-drift	0.157441	11.511	0.800000
gina_agnostic	0.508646	23.056	0.799885
golf_play_dataset_extended	0.789954	0.467	0.800000
heloc	0.501500	2.796	0.800000
house_16H	0.500000	3.582	0.799970
